"","Gene_Symbol","Gene_Length"
"999","ENSG00000149541",6879
"1001","ENSG00000170340",28604
"1002","ENSG00000179913",18466
"1003","ENSG00000176383",3856
"1004","ENSG00000176597",20147
"1005","ENSG00000156966",5540
"1006","ENSG00000177191",3371
"1007","ENSG00000237172",2897
"1008","ENSG00000175711",108019
"1009","ENSG00000182272",12322
"1010","ENSG00000086062",56717
"1011","ENSG00000117411",11969
"1012","ENSG00000158850",6658
"1013","ENSG00000121578",29163
"1014","ENSG00000158470",80938
"1015","ENSG00000118276",62477
"1016","ENSG00000027847",10227
"1017","ENSG00000108641",40628
"1018","ENSG00000123810",9756
"1019","ENSG00000164929",89612
"1020","ENSG00000105393",11930
"1021","ENSG00000186318",30570
"1022","ENSG00000182240",108796
"1023","ENSG00000156273",62997
"1024","ENSG00000112182",370380
"1025","ENSG00000002330",14876
"1026","ENSG00000107262",12289
"1027","ENSG00000112208",12908
"1028","ENSG00000156735",36713
"1029","ENSG00000166170",6270
"1030","ENSG00000204463",13672
"1031","ENSG00000266074",59818
"1032","ENSG00000140320",27030
"1035","ENSG00000006453",109465
"1036","ENSG00000007516",15836
"1037","ENSG00000030110",7747
"1038","ENSG00000095739",5444
"1039","ENSG00000175334",2067
"1040","ENSG00000153064",284205
"1041","ENSG00000172530",125886
"1042","ENSG00000163930",8984
"1043","ENSG00000138376",81153
"1044","ENSG00000176788",60022
"1045","ENSG00000156127",24550
"1046","ENSG00000087088",6938
"1047","ENSG00000198604",122916
"1048","ENSG00000009954",81887
"1049","ENSG00000076108",40783
"1050","ENSG00000123636",297569
"1051","ENSG00000105327",11944
"1052","ENSG00000214413",20636
"1053","ENSG00000174483",22965
"1054","ENSG00000179941",3956
"1055","ENSG00000181004",12241
"1056","ENSG00000125124",35749
"1057","ENSG00000140463",52297
"1058","ENSG00000163093",27159
"1059","ENSG00000138686",46168
"1060","ENSG00000122507",476528
"1061","ENSG00000114439",288393
"1062","ENSG00000187244",12362
"1063","ENSG00000075790",43340
"1064","ENSG00000185825",24254
"1065","ENSG00000137936",285363
"1066","ENSG00000116752",14084
"1067","ENSG00000141376",715027
"1068","ENSG00000124243",82247
"1069","ENSG00000060982",139435
"1070","ENSG00000105552",16001
"1071","ENSG00000107949",30160
"1072","ENSG00000186666",7086
"1073","ENSG00000248098",27216
"1074","ENSG00000083123",239643
"1075","ENSG00000103507",4497
"1076","ENSG00000142867",11127
"1077","ENSG00000119866",102331
"1078","ENSG00000171791",196034
"1079","ENSG00000171552",58395
"1080","ENSG00000153094",47531
"1081","ENSG00000126453",8774
"1082","ENSG00000099968",92271
"1083","ENSG00000188761",10733
"1084","ENSG00000129473",4997
"1085","ENSG00000258643",19423
"1086","ENSG00000069399",11323
"1087","ENSG00000113916",24348
"1088","ENSG00000161940",6592
"1089","ENSG00000110987",40089
"1090","ENSG00000106635",21382
"1091","ENSG00000099385",6283
"1092","ENSG00000186174",14762
"1093","ENSG00000029363",32988
"1094","ENSG00000197580",43441
"1095","ENSG00000183337",126083
"1096","ENSG00000085185",52894
"1097","ENSG00000186716",137672
"1099","ENSG00000074582",3787
"1100","ENSG00000161267",63540
"1101","ENSG00000164039",22242
"1102","ENSG00000145734",112207
"1103","ENSG00000126581",14160
"1104","ENSG00000178409",49251
"1106","ENSG00000188848",42025
"1107","ENSG00000162373",49007
"1108","ENSG00000151917",72369
"1109","ENSG00000165626",64492
"1110","ENSG00000105829",12690
"1111","ENSG00000177951",4498
"1112","ENSG00000133169",1587
"1113","ENSG00000133134",1700
"1114","ENSG00000102409",2108
"1115","ENSG00000184515",2307
"1116","ENSG00000103429",36425
"1117","ENSG00000125864",65055
"1118","ENSG00000242252",1172
"1119","ENSG00000180535",705
"1120","ENSG00000134107",5768
"1121","ENSG00000122870",315941
"1122","ENSG00000151746",270956
"1123","ENSG00000185963",53438
"1124","ENSG00000015475",40525
"1125","ENSG00000100290",18964
"1126","ENSG00000136717",59304
"1127","ENSG00000110934",43116
"1128","ENSG00000147439",48714
"1129","ENSG00000110330",31488
"1130","ENSG00000023445",21954
"1131","ENSG00000089685",11439
"1132","ENSG00000115760",261869
"1133","ENSG00000134897",42489
"1134","ENSG00000270181",68855
"1135","ENSG00000166619",10514
"1136","ENSG00000136573",70587
"1137","ENSG00000197299",98107
"1138","ENSG00000108578",43971
"1139","ENSG00000095585",79878
"1140","ENSG00000135441",3673
"1142","ENSG00000196072",13434
"1143","ENSG00000189114",3055
"1144","ENSG00000186222",1545
"1145","ENSG00000188428",50847
"1146","ENSG00000259040",183164
"1147","ENSG00000104164",22492
"1148","ENSG00000106605",48669
"1149","ENSG00000090013",18034
"1150","ENSG00000117475",28586
"1151","ENSG00000104081",20994
"1152","ENSG00000168283",10275
"1153","ENSG00000168487",47187
"1154","ENSG00000138756",135809
"1155","ENSG00000153162",154950
"1156","ENSG00000183682",38223
"1157","ENSG00000116985",30630
"1158","ENSG00000138696",400473
"1159","ENSG00000204217",191424
"1160","ENSG00000165733",52431
"1161","ENSG00000271816",31363
"1162","ENSG00000113734",19945
"1163","ENSG00000140299",26580
"1164","ENSG00000176171",14231
"1165","ENSG00000104765",30121
"1166","ENSG00000163141",11047
"1167","ENSG00000144857",74930
"1168","ENSG00000145919",9518
"1169","ENSG00000038219",58962
"1170","ENSG00000178096",1193
"1171","ENSG00000163170",12511
"1173","ENSG00000261236",29064
"1174","ENSG00000136122",28286
"1175","ENSG00000172331",33036
"1176","ENSG00000137274",34506
"1177","ENSG00000162813",32367
"1178","ENSG00000171634",158714
"1179","ENSG00000157764",190751
"1180","ENSG00000089234",43840
"1181","ENSG00000106009",17948
"1182","ENSG00000012048",81188
"1183","ENSG00000139618",84192
"1184","ENSG00000185515",51654
"1185","ENSG00000100425",51515
"1186","ENSG00000204256",12845
"1187","ENSG00000169925",37695
"1188","ENSG00000141867",42961
"1189","ENSG00000166164",49916
"1190","ENSG00000112983",38899
"1191","ENSG00000028310",29089
"1195","ENSG00000185024",106291
"1196","ENSG00000104221",6033
"1197","ENSG00000164713",11296
"1198","ENSG00000184992",32155
"1199","ENSG00000182685",1815
"1200","ENSG00000136492",184373
"1201","ENSG00000113460",9967
"1202","ENSG00000254999",11541
"1203","ENSG00000174744",7778
"1204","ENSG00000100916",45572
"1205","ENSG00000162819",20200
"1206","ENSG00000156983",16265
"1207","ENSG00000096070",36017
"1208","ENSG00000160469",28369
"1209","ENSG00000174672",72790
"1210","ENSG00000185658",128308
"1212","ENSG00000165288",140246
"1213","ENSG00000168000",19357
"1214","ENSG00000160058",29357
"1215","ENSG00000172270",12216
"1216","ENSG00000164061",117060
"1217","ENSG00000119411",21701
"1218","ENSG00000109743",29223
"1219","ENSG00000130303",2629
"1220","ENSG00000095564",106344
"1221","ENSG00000064726",50925
"1222","ENSG00000148925",75282
"1224","ENSG00000233436",8267
"1225","ENSG00000222009",5647
"1226","ENSG00000133243",30255
"1227","ENSG00000132640",35766
"1228","ENSG00000184887",2551
"1229","ENSG00000011114",95489
"1230","ENSG00000189195",67539
"1231","ENSG00000183826",471697
"1232","ENSG00000169814",44070
"1233","ENSG00000145741",7198
"1234","ENSG00000134717",34531
"1235","ENSG00000133639",5619
"1236","ENSG00000159388",4065
"1237","ENSG00000154640",19300
"1238","ENSG00000010671",36777
"1239","ENSG00000186265",35595
"1240","ENSG00000112763",18696
"1241","ENSG00000124508",11776
"1242","ENSG00000026950",12979
"1243","ENSG00000186470",13150
"1244","ENSG00000111801",12943
"1245","ENSG00000166167",203288
"1246","ENSG00000169679",40275
"1247","ENSG00000156970",60127
"1248","ENSG00000154473",11126
"1249","ENSG00000137656",24828
"1250","ENSG00000106245",10638
"1251","ENSG00000112578",11819
"1254","ENSG00000082153",12300
"1255","ENSG00000136261",60389
"1257","ENSG00000214688",26123
"1271","ENSG00000119965",23500
"1272","ENSG00000120055",1706
"1274","ENSG00000110665",5636
"1275","ENSG00000171067",10666
"1281","ENSG00000182919",21454
"1283","ENSG00000110696",19753
"1285","ENSG00000166323",84531
"1286","ENSG00000175573",2248
"1287","ENSG00000180425",9102
"1291","ENSG00000173715",98780
"1299","ENSG00000133641",14669
"1300","ENSG00000047621",50736
"1301","ENSG00000179088",194016
"1302","ENSG00000157895",13452
"1308","ENSG00000111678",1962
"1309","ENSG00000182993",20285
"1315","ENSG00000235162",40882
"1316","ENSG00000174456",26517
"1319","ENSG00000179933",4982
"1325","ENSG00000179476",9953
"1328","ENSG00000100802",23250
"1333","ENSG00000167173",10289
"1334","ENSG00000169609",22678
"1337","ENSG00000189227",6119
"1338","ENSG00000188277",2489
"1341","ENSG00000166455",23770
"1343","ENSG00000185905",3554
"1350","ENSG00000154102",43565
"1352","ENSG00000159761",1944
"1353","ENSG00000155330",29115
"1355","ENSG00000153446",22023
"1356","ENSG00000215131",1937
"1359","ENSG00000260456",14622
"1360","ENSG00000256806",1558
"1362","ENSG00000205710",3279
"1363","ENSG00000258315",2787
"1364","ENSG00000270806",4182
"1366","ENSG00000186665",2548
"1370","ENSG00000214226",41982
"1373","ENSG00000108666",13768
"1375","ENSG00000141219",16319
"1379","ENSG00000275489",6301
"1380","ENSG00000141428",6662
"1382","ENSG00000177576",6096
"1383","ENSG00000166845",23233
"1387","ENSG00000131943",16903
"1389","ENSG00000119559",6028
"1390","ENSG00000214212",21254
"1393","ENSG00000105072",24958
"1394","ENSG00000160392",27467
"1397","ENSG00000104979",4329
"1404","ENSG00000221916",743
"1406","ENSG00000197223",20827
"1407","ENSG00000106392",66034
"1408","ENSG00000171155",4476
"1411","ENSG00000116922",8950
"1414","ENSG00000197982",1653
"1416","ENSG00000143633",17415
"1419","ENSG00000131591",34538
"1420","ENSG00000143110",4530
"1421","ENSG00000198912",11160
"1422","ENSG00000204006",45848
"1424","ENSG00000119280",32470
"1427","ENSG00000116667",242005
"1429","ENSG00000142686",5313
"1434","ENSG00000143793",2594
"1435","ENSG00000143612",14090
"1436","ENSG00000164008",8497
"1437","ENSG00000162642",9718
"1438","ENSG00000118292",8152
"1439","ENSG00000143443",3612
"1441","ENSG00000162757",2228
"1444","ENSG00000142698",52107
"1446","ENSG00000173372",3057
"1447","ENSG00000173369",8347
"1448","ENSG00000108561",6372
"1449","ENSG00000159189",4485
"1450","ENSG00000173918",26854
"1451","ENSG00000082196",25408
"1452","ENSG00000273294",137542
"1453","ENSG00000172247",4745
"1454","ENSG00000133466",8124
"1456","ENSG00000159403",57528
"1457","ENSG00000139178",14723
"1458","ENSG00000205885",13543
"1466","ENSG00000198547",20356
"1474","ENSG00000160298",22738
"1478","ENSG00000154642",30419
"1479","ENSG00000169314",2842
"1480","ENSG00000128346",10619
"1487","ENSG00000242259",7345
"1490","ENSG00000157617",68780
"1491","ENSG00000172375",9734
"1492","ENSG00000168014",136584
"1493","ENSG00000225556",2694
"1494","ENSG00000111731",95934
"1495","ENSG00000273045",9743
"1496","ENSG00000221843",6200
"1497","ENSG00000115998",41134
"1502","ENSG00000135974",7971
"1504","ENSG00000168887",6803
"1505","ENSG00000178074",17017
"1506","ENSG00000237651",19721
"1507","ENSG00000186132",64238
"1508","ENSG00000284308",3541
"1510","ENSG00000187699",65724
"1511","ENSG00000125730",42816
"1512","ENSG00000171860",8036
"1513","ENSG00000114405",13924
"1515","ENSG00000088543",13002
"1516","ENSG00000174928",43654
"1518","ENSG00000179021",8222
"1520","ENSG00000114529",31891
"1522","ENSG00000188315",8478
"1523","ENSG00000187068",74964
"1524","ENSG00000180044",2577
"1528","ENSG00000164096",8026
"1530","ENSG00000151470",19014
"1531","ENSG00000163633",16217
"1532","ENSG00000205208",5371
"1533","ENSG00000243449",1977
"1535","ENSG00000106804",97940
"1536","ENSG00000197405",12223
"1537","ENSG00000113583",13208
"1539","ENSG00000082213",22792
"1540","ENSG00000181904",14055
"1543","ENSG00000172244",28470
"1550","ENSG00000164241",30934
"1553","ENSG00000185127",4145
"1555","ENSG00000203872",20610
"1560","ENSG00000221821",551
"1564","ENSG00000112308",14313
"1566","ENSG00000198663",43100
"1569","ENSG00000136197",2817
"1572","ENSG00000153790",45501
"1576","ENSG00000146540",141270
"1584","ENSG00000182307",3592
"1587","ENSG00000288596",13590
"1588","ENSG00000288602",194470
"1589","ENSG00000164743",1445
"1591","ENSG00000241852",4548
"1593","ENSG00000189376",21442
"1594","ENSG00000213563",2855
"1597","ENSG00000174038",4886
"1600","ENSG00000188959",8567
"1607","ENSG00000135045",6303
"1609","ENSG00000157653",18857
"1613","ENSG00000147894",27321
"1614","ENSG00000136819",8008
"1615","ENSG00000155621",61948
"1620","ENSG00000133742",49884
"1621","ENSG00000063180",8179
"1622","ENSG00000104267",17590
"1623","ENSG00000169239",49336
"1624","ENSG00000290746",28435
"1625","ENSG00000178538",92531
"1626","ENSG00000120159",52143
"1627","ENSG00000135932",108233
"1628","ENSG00000102547",135435
"1629","ENSG00000099991",166831
"1630","ENSG00000134508",125906
"1631","ENSG00000149679",18653
"1632","ENSG00000100314",11476
"1633","ENSG00000154040",22609
"1634","ENSG00000160325",10822
"1635","ENSG00000158966",222265
"1636","ENSG00000148408",246835
"1637","ENSG00000151067",644699
"1638","ENSG00000246627",15156
"1639","ENSG00000102001",28310
"1640","ENSG00000157445",951891
"1641","ENSG00000151062",126747
"1642","ENSG00000165995",401082
"1643","ENSG00000167535",14511
"1644","ENSG00000105298",16186
"1645","ENSG00000151893",74264
"1646","ENSG00000116161",12592
"1647","ENSG00000084774",26396
"1648","ENSG00000164304",63055
"1649","ENSG00000104327",24269
"1650","ENSG00000172137",31726
"1651","ENSG00000012822",16405
"1652","ENSG00000136436",34257
"1653","ENSG00000064989",106331
"1654","ENSG00000122786",191316
"1655","ENSG00000185933",5504
"1656","ENSG00000138172",5619
"1657","ENSG00000198668",11292
"1658","ENSG00000143933",16519
"1659","ENSG00000160014",9527
"1660","ENSG00000129007",15405
"1661","ENSG00000183166",632884
"1662","ENSG00000179218",5890
"1663","ENSG00000128595",34131
"1664","ENSG00000134072",12639
"1665","ENSG00000183049",480150
"1666","ENSG00000145349",310895
"1667","ENSG00000148660",62090
"1668","ENSG00000004660",32720
"1669","ENSG00000110931",60616
"1670","ENSG00000143919",410688
"1671","ENSG00000164615",13680
"1672","ENSG00000130559",98672
"1673","ENSG00000171735",984382
"1674","ENSG00000108509",19673
"1675","ENSG00000111530",45327
"1676","ENSG00000144712",38142
"1677","ENSG00000171302",18101
"1678","ENSG00000127022",32709
"1679","ENSG00000131236",32066
"1680","ENSG00000042493",19326
"1681","ENSG00000014216",30791
"1682","ENSG00000142330",12393
"1683","ENSG00000137225",25591
"1684","ENSG00000182472",14282
"1685","ENSG00000214711",44489
"1686","ENSG00000162909",74425
"1687","ENSG00000092529",52817
"1688","ENSG00000149260",59206
"1689","ENSG00000131375",46690
"1690","ENSG00000135773",54619
"1691","ENSG00000126247",10337
"1692","ENSG00000256812",1008
"1693","ENSG00000135387",50927
"1694","ENSG00000110888",44962
"1695","ENSG00000105519",2029
"1696","ENSG00000116489",52166
"1697","ENSG00000198898",56750
"1698","ENSG00000077549",146799
"1699","ENSG00000198286",137799
"1700","ENSG00000204397",3998
"1701","ENSG00000132357",14046
"1702","ENSG00000105483",47860
"1703","ENSG00000187796",9725
"1704","ENSG00000153048",16061
"1706","ENSG00000142453",51195
"1707","ENSG00000172508",9929
"1709","ENSG00000134905",64723
"1710","ENSG00000108349",31924
"1713","ENSG00000127995",47158
"1714","ENSG00000147044",408098
"1715","ENSG00000167971",19281
"1716","ENSG00000177303",15285
"1717","ENSG00000137752",9647
"1718","ENSG00000003400",46508
"1719","ENSG00000106144",19481
"1720","ENSG00000164305",21779
"1721","ENSG00000196954",25731
"1722","ENSG00000138794",14844
"1723","ENSG00000165806",51747
"1724","ENSG00000064012",54268
"1725","ENSG00000118412",44536
"1726","ENSG00000132906",32516
"1727","ENSG00000087589",47228
"1728","ENSG00000153113",112644
"1729","ENSG00000130940",160067
"1730","ENSG00000121691",33135
"1731","ENSG00000166762",18267
"1732","ENSG00000099338",35146
"1733","ENSG00000078699",159909
"1734","ENSG00000129993",102241
"1735","ENSG00000067955",71908
"1736","ENSG00000110395",101873
"1737","ENSG00000114423",210778
"1738","ENSG00000105879",17804
